model_run,time,volume
INM-CM5-0_ssp126,2081,215218686.4001925
INM-CM5-0_ssp126,2082,211701013.73961332
INM-CM5-0_ssp126,2083,205232259.52600935
INM-CM5-0_ssp126,2084,205158359.13297525
INM-CM5-0_ssp126,2085,197356679.40845022
INM-CM5-0_ssp126,2086,194656351.25958502
INM-CM5-0_ssp126,2087,188908245.4325858
INM-CM5-0_ssp126,2088,185880070.61787248
INM-CM5-0_ssp126,2089,182350272.09989378
INM-CM5-0_ssp126,2090,178743970.3297038
INM-CM5-0_ssp126,2091,176392134.9300392
INM-CM5-0_ssp126,2092,176112063.56146488
INM-CM5-0_ssp126,2093,174416599.98731142
INM-CM5-0_ssp126,2094,170139471.83129597
INM-CM5-0_ssp126,2095,167671218.6018885
INM-CM5-0_ssp126,2096,164873348.99885574
INM-CM5-0_ssp126,2097,157405148.78253734
INM-CM5-0_ssp126,2098,157194780.74753773
INM-CM5-0_ssp126,2099,152913390.8751877
INM-CM5-0_ssp126,2100,152261289.0443394
MPI-ESM1-2-HR_ssp126,2023,4720887692.219808
MPI-ESM1-2-HR_ssp126,2024,4507818780.582251
MPI-ESM1-2-HR_ssp126,2025,4432583706.150587
MPI-ESM1-2-HR_ssp126,2026,4228462022.157873
MPI-ESM1-2-HR_ssp126,2027,4072168658.6591415
MPI-ESM1-2-HR_ssp126,2028,3956470395.6012154
MPI-ESM1-2-HR_ssp126,2029,3904621743.4918203
MPI-ESM1-2-HR_ssp126,2030,3816594258.6589494
MPI-ESM1-2-HR_ssp126,2031,3801122980.2623377
MPI-ESM1-2-HR_ssp126,2032,3766548379.837076
MPI-ESM1-2-HR_ssp126,2033,3722150316.696621
MPI-ESM1-2-HR_ssp126,2034,3668091434.5564075
MPI-ESM1-2-HR_ssp126,2035,3580207145.485493
MPI-ESM1-2-HR_ssp126,2036,3492591354.0944753
MPI-ESM1-2-HR_ssp126,2037,3411962437.648682
MPI-ESM1-2-HR_ssp126,2038,3283167437.366115
MPI-ESM1-2-HR_ssp126,2039,3174570162.4959826
MPI-ESM1-2-HR_ssp126,2040,3097051444.0552707
MPI-ESM1-2-HR_ssp126,2041,3000603011.3784266
MPI-ESM1-2-HR_ssp126,2042,2933173376.1431456
MPI-ESM1-2-HR_ssp126,2043,2713990584.5875983
MPI-ESM1-2-HR_ssp126,2044,2494129206.4632707
MPI-ESM1-2-HR_ssp126,2045,2412727560.0226054
MPI-ESM1-2-HR_ssp126,2046,2288862612.5842376
MPI-ESM1-2-HR_ssp126,2047,2047622046.7398086
MPI-ESM1-2-HR_ssp126,2048,2002697076.8620558
MPI-ESM1-2-HR_ssp126,2049,1949140447.191846
MPI-ESM1-2-HR_ssp126,2050,1849429550.8439806
MPI-ESM1-2-HR_ssp126,2051,1820737094.692097
MPI-ESM1-2-HR_ssp126,2052,1789261904.2509744
MPI-ESM1-2-HR_ssp126,2053,1761009587.5168076
MPI-ESM1-2-HR_ssp126,2054,1737680777.081809
MPI-ESM1-2-HR_ssp126,2055,1665100416.3037915
MPI-ESM1-2-HR_ssp126,2056,1587324337.908166
MPI-ESM1-2-HR_ssp126,2057,1541731258.4772418
MPI-ESM1-2-HR_ssp126,2058,1481172665.57556
MPI-ESM1-2-HR_ssp126,2059,1402790020.7173626
MPI-ESM1-2-HR_ssp126,2060,1379861423.0139887
MPI-ESM1-2-HR_ssp126,2061,1299302496.9748235
MPI-ESM1-2-HR_ssp126,2062,1271640196.891284
MPI-ESM1-2-HR_ssp126,2063,1218116834.324819
MPI-ESM1-2-HR_ssp126,2064,1174259300.1350248
MPI-ESM1-2-HR_ssp126,2065,1144193983.2260604
MPI-ESM1-2-HR_ssp126,2066,1123472818.976608
MPI-ESM1-2-HR_ssp126,2067,1097200381.1711807
MPI-ESM1-2-HR_ssp126,2068,1036643151.9625976
MPI-ESM1-2-HR_ssp126,2069,984305958.627784
MPI-ESM1-2-HR_ssp126,2070,979089030.4247032
MPI-ESM1-2-HR_ssp126,2071,970077756.8474549
MPI-ESM1-2-HR_ssp126,2072,962349712.5424421
MPI-ESM1-2-HR_ssp126,2073,956023955.2423193
MPI-ESM1-2-HR_ssp126,2074,945204715.8898172
MPI-ESM1-2-HR_ssp126,2075,934218117.3030891
MPI-ESM1-2-HR_ssp126,2076,923651684.7683648
MPI-ESM1-2-HR_ssp126,2077,921876798.7895075
MPI-ESM1-2-HR_ssp126,2078,920088351.5204517
MPI-ESM1-2-HR_ssp126,2079,920026495.663848
MPI-ESM1-2-HR_ssp126,2080,919244597.6861149
MPI-ESM1-2-HR_ssp126,2081,918973485.4589528
MPI-ESM1-2-HR_ssp126,2082,916261964.2372916
MPI-ESM1-2-HR_ssp126,2083,912453853.1576731
MPI-ESM1-2-HR_ssp126,2084,906525436.4273344
MPI-ESM1-2-HR_ssp126,2085,903584411.3399487
MPI-ESM1-2-HR_ssp126,2086,901655192.2674565
MPI-ESM1-2-HR_ssp126,2087,893249918.575666
MPI-ESM1-2-HR_ssp126,2088,891770203.2005204
MPI-ESM1-2-HR_ssp126,2089,886546350.1927367
MPI-ESM1-2-HR_ssp126,2090,880342831.9295695
MPI-ESM1-2-HR_ssp126,2091,880252930.9782615
MPI-ESM1-2-HR_ssp126,2092,880199864.0241063
MPI-ESM1-2-HR_ssp126,2093,879751178.8511236
MPI-ESM1-2-HR_ssp126,2094,878119996.8755784
MPI-ESM1-2-HR_ssp126,2095,876597749.04866
MPI-ESM1-2-HR_ssp126,2096,875041523.6253179
MPI-ESM1-2-HR_ssp126,2097,872289211.9101471
MPI-ESM1-2-HR_ssp126,2098,871141573.4311831
MPI-ESM1-2-HR_ssp126,2099,862173530.7012078
MPI-ESM1-2-HR_ssp126,2100,861255711.6059531
NorESM2-MM_ssp126,2023,4720887692.219808
NorESM2-MM_ssp126,2024,4509190689.010173
NorESM2-MM_ssp126,2025,4417197213.2242775
NorESM2-MM_ssp126,2026,4236678459.20782
NorESM2-MM_ssp126,2027,4111987511.809123
NorESM2-MM_ssp126,2028,4046653119.890928
NorESM2-MM_ssp126,2029,3933065791.3860383
NorESM2-MM_ssp126,2030,3821259457.868123
NorESM2-MM_ssp126,2031,3762929314.8323336
NorESM2-MM_ssp126,2032,3609817014.085732
NorESM2-MM_ssp126,2033,3423333406.9562035
NorESM2-MM_ssp126,2034,3375534318.548997
NorESM2-MM_ssp126,2035,3315563205.611957
NorESM2-MM_ssp126,2036,3291744281.6575966
NorESM2-MM_ssp126,2037,3180964754.843578
NorESM2-MM_ssp126,2038,3084098071.1857
NorESM2-MM_ssp126,2039,3011465971.305818
NorESM2-MM_ssp126,2040,2842457970.4990206
NorESM2-MM_ssp126,2041,2774062176.5406117
NorESM2-MM_ssp126,2042,2745029825.8559613
NorESM2-MM_ssp126,2043,2639761706.6684046
NorESM2-MM_ssp126,2044,2538388135.280374
NorESM2-MM_ssp126,2045,2330419538.053685
NorESM2-MM_ssp126,2046,2212409661.601367
NorESM2-MM_ssp126,2047,2066865404.1690702
NorESM2-MM_ssp126,2048,1914536502.5498304
NorESM2-MM_ssp126,2049,1842017704.618352
NorESM2-MM_ssp126,2050,1755058205.9936395
NorESM2-MM_ssp126,2051,1676794480.8038921
NorESM2-MM_ssp126,2052,1525340863.402505
NorESM2-MM_ssp126,2053,1392106649.3232963
NorESM2-MM_ssp126,2054,1291240414.0569825
NorESM2-MM_ssp126,2055,1199196352.6965396
NorESM2-MM_ssp126,2056,1126787596.1702614
NorESM2-MM_ssp126,2057,1098147492.4672663
NorESM2-MM_ssp126,2058,1048539898.7766931
NorESM2-MM_ssp126,2059,965008041.7459322
NorESM2-MM_ssp126,2060,869441259.4490489
NorESM2-MM_ssp126,2061,849717043.2616174
NorESM2-MM_ssp126,2062,802659751.6791029
NorESM2-MM_ssp126,2063,763394068.6432346
NorESM2-MM_ssp126,2064,702201699.0953151
NorESM2-MM_ssp126,2065,650087697.8621361
NorESM2-MM_ssp126,2066,586971481.3216088
NorESM2-MM_ssp126,2067,561954681.8555102
NorESM2-MM_ssp126,2068,534833900.3895586
NorESM2-MM_ssp126,2069,474699825.9405013
NorESM2-MM_ssp126,2070,457238310.3422817
NorESM2-MM_ssp126,2071,440067751.95288646
NorESM2-MM_ssp126,2072,416789984.01918775
NorESM2-MM_ssp126,2073,387784881.3780289
NorESM2-MM_ssp126,2074,343244252.1536852
NorESM2-MM_ssp126,2075,322038644.0932285
NorESM2-MM_ssp126,2076,291594869.2920787
NorESM2-MM_ssp126,2077,267698498.07506624
NorESM2-MM_ssp126,2078,266795086.79774627
NorESM2-MM_ssp126,2079,249632098.3898717
NorESM2-MM_ssp126,2080,236238641.7819378
NorESM2-MM_ssp126,2081,230538769.6179095
NorESM2-MM_ssp126,2082,220935556.11688322
NorESM2-MM_ssp126,2083,205810249.84723377
NorESM2-MM_ssp126,2084,199466486.06011057
NorESM2-MM_ssp126,2085,174826362.66702655
NorESM2-MM_ssp126,2086,174184033.66036618
NorESM2-MM_ssp126,2087,162062673.94909513
NorESM2-MM_ssp126,2088,157050370.46120068
NorESM2-MM_ssp126,2089,153163173.45674458
NorESM2-MM_ssp126,2090,145888908.89815518
NorESM2-MM_ssp126,2091,139701060.57645008
NorESM2-MM_ssp126,2092,138579681.95106006
NorESM2-MM_ssp126,2093,129055625.06447007
NorESM2-MM_ssp126,2094,117327476.25490303
NorESM2-MM_ssp126,2095,106078984.75476834
NorESM2-MM_ssp126,2096,94664160.04783182
NorESM2-MM_ssp126,2097,93043134.64937772
NorESM2-MM_ssp126,2098,91262813.85441509
NorESM2-MM_ssp126,2099,90078830.51704985
NorESM2-MM_ssp126,2100,89870868.33346088
BCC-CSM2-MR_ssp126,2023,4720887692.219808
BCC-CSM2-MR_ssp126,2024,4534172905.62214
BCC-CSM2-MR_ssp126,2025,4462194666.468363
BCC-CSM2-MR_ssp126,2026,4257414745.509599
BCC-CSM2-MR_ssp126,2027,4140780057.0055184
BCC-CSM2-MR_ssp126,2028,3852966051.9282756
BCC-CSM2-MR_ssp126,2029,3775294914.4067564
BCC-CSM2-MR_ssp126,2030,3627782551.7489233
BCC-CSM2-MR_ssp126,2031,3460438070.853518
BCC-CSM2-MR_ssp126,2032,3393395034.764153
BCC-CSM2-MR_ssp126,2033,3318790705.151764
BCC-CSM2-MR_ssp126,2034,3100960287.9233
BCC-CSM2-MR_ssp126,2035,2949913725.1344275
BCC-CSM2-MR_ssp126,2036,2746055754.0920725
BCC-CSM2-MR_ssp126,2037,2692365137.9876184
BCC-CSM2-MR_ssp126,2038,2653185994.356519
BCC-CSM2-MR_ssp126,2039,2615743751.3480477
BCC-CSM2-MR_ssp126,2040,2516223658.6354876
BCC-CSM2-MR_ssp126,2041,2471786365.6412916
BCC-CSM2-MR_ssp126,2042,2399599147.198856
BCC-CSM2-MR_ssp126,2043,2314508861.9740877
BCC-CSM2-MR_ssp126,2044,2202268275.7353463
BCC-CSM2-MR_ssp126,2045,2117033328.2470133
BCC-CSM2-MR_ssp126,2046,2034953406.7200394
BCC-CSM2-MR_ssp126,2047,2000304363.5862067
BCC-CSM2-MR_ssp126,2048,1886151705.2497993
BCC-CSM2-MR_ssp126,2049,1812257117.3603282
BCC-CSM2-MR_ssp126,2050,1676906676.253312
BCC-CSM2-MR_ssp126,2051,1503823655.6431708
BCC-CSM2-MR_ssp126,2052,1425195244.235933
BCC-CSM2-MR_ssp126,2053,1308996166.9334073
BCC-CSM2-MR_ssp126,2054,1300297166.2584124
BCC-CSM2-MR_ssp126,2055,1268089558.1031427
BCC-CSM2-MR_ssp126,2056,1254215637.062321
BCC-CSM2-MR_ssp126,2057,1208430564.9316652
BCC-CSM2-MR_ssp126,2058,1140302811.887246
BCC-CSM2-MR_ssp126,2059,1127896362.29434
BCC-CSM2-MR_ssp126,2060,1080136977.1326864
BCC-CSM2-MR_ssp126,2061,1048797650.6606696
BCC-CSM2-MR_ssp126,2062,1017546223.7360432
BCC-CSM2-MR_ssp126,2063,992547044.1747384
BCC-CSM2-MR_ssp126,2064,964430175.9689783
BCC-CSM2-MR_ssp126,2065,950725904.0971141
BCC-CSM2-MR_ssp126,2066,911312064.7530301
BCC-CSM2-MR_ssp126,2067,888298438.3207111
BCC-CSM2-MR_ssp126,2068,848921246.6510009
BCC-CSM2-MR_ssp126,2069,809804212.2411809
BCC-CSM2-MR_ssp126,2070,775621039.7225468
BCC-CSM2-MR_ssp126,2071,743977362.9733962
BCC-CSM2-MR_ssp126,2072,733282693.7577411
BCC-CSM2-MR_ssp126,2073,707760876.3270373
BCC-CSM2-MR_ssp126,2074,695124731.0212905
BCC-CSM2-MR_ssp126,2075,660227797.7821534
BCC-CSM2-MR_ssp126,2076,646118033.3395884
BCC-CSM2-MR_ssp126,2077,602442088.8390108
BCC-CSM2-MR_ssp126,2078,598264578.8850191
BCC-CSM2-MR_ssp126,2079,583881680.6930931
BCC-CSM2-MR_ssp126,2080,561383199.0940322
BCC-CSM2-MR_ssp126,2081,551675698.497989
BCC-CSM2-MR_ssp126,2082,543868789.3363937
BCC-CSM2-MR_ssp126,2083,542522963.6212596
BCC-CSM2-MR_ssp126,2084,530322831.7929332
BCC-CSM2-MR_ssp126,2085,505630001.14033335
BCC-CSM2-MR_ssp126,2086,468013339.7623025
BCC-CSM2-MR_ssp126,2087,455307529.6301493
BCC-CSM2-MR_ssp126,2088,442446431.50085086
BCC-CSM2-MR_ssp126,2089,437959600.35676026
BCC-CSM2-MR_ssp126,2090,433131108.936795
BCC-CSM2-MR_ssp126,2091,425129375.2971412
BCC-CSM2-MR_ssp126,2092,421776709.93029606
BCC-CSM2-MR_ssp126,2093,420591865.1451776
BCC-CSM2-MR_ssp126,2094,400814608.8635913
BCC-CSM2-MR_ssp126,2095,391233088.46917397
BCC-CSM2-MR_ssp126,2096,379454881.29496956
BCC-CSM2-MR_ssp126,2097,364877877.32827103
BCC-CSM2-MR_ssp126,2098,359680970.10940766
BCC-CSM2-MR_ssp126,2099,355754085.8421462
BCC-CSM2-MR_ssp126,2100,324010436.2830382
CESM2_ssp126,2023,4720887692.219808
CESM2_ssp126,2024,4469683467.493572
CESM2_ssp126,2025,4363555174.246997
CESM2_ssp126,2026,4209568663.867943
CESM2_ssp126,2027,4006604109.7522464
CESM2_ssp126,2028,3792837464.9030027
CESM2_ssp126,2029,3749438665.1103497
CESM2_ssp126,2030,3462473237.646496
CESM2_ssp126,2031,3252464621.139527
CESM2_ssp126,2032,3017551618.056337
CESM2_ssp126,2033,2892447947.4182715
CESM2_ssp126,2034,2721473491.6981964
CESM2_ssp126,2035,2441160194.666585
CESM2_ssp126,2036,2268477413.223232
CESM2_ssp126,2037,2021164588.7237418
CESM2_ssp126,2038,1860578553.4075994
CESM2_ssp126,2039,1692131323.0144298
CESM2_ssp126,2040,1553857468.6045907
CESM2_ssp126,2041,1483002835.7765505
CESM2_ssp126,2042,1375460136.1271436
CESM2_ssp126,2043,1155281647.150745
CESM2_ssp126,2044,1050974236.845479
CESM2_ssp126,2045,925822893.0762304
CESM2_ssp126,2046,781246144.7301654
CESM2_ssp126,2047,684915516.9953325
CESM2_ssp126,2048,616054421.5242312
CESM2_ssp126,2049,525217775.2061666
CESM2_ssp126,2050,481420822.4286234
CESM2_ssp126,2051,450028651.8958518
CESM2_ssp126,2052,383358514.4631086
CESM2_ssp126,2053,360022338.4409057
CESM2_ssp126,2054,309810870.31062174
CESM2_ssp126,2055,298219494.18000305
CESM2_ssp126,2056,283584580.16671014
CESM2_ssp126,2057,247716866.17649198
CESM2_ssp126,2058,207208292.9199782
CESM2_ssp126,2059,184372631.87935022
CESM2_ssp126,2060,154973697.3844137
CESM2_ssp126,2061,134290302.57057932
CESM2_ssp126,2062,128284815.71755865
CESM2_ssp126,2063,124260686.69684416
CESM2_ssp126,2064,116735025.89239387
CESM2_ssp126,2065,99772590.97602217
CESM2_ssp126,2066,87140476.50878742
CESM2_ssp126,2067,79446156.3478724
CESM2_ssp126,2068,73403932.5417784
CESM2_ssp126,2069,63391949.0084647
CESM2_ssp126,2070,56849457.28871154
CESM2_ssp126,2071,55019904.77111184
CESM2_ssp126,2072,49859437.21466799
CESM2_ssp126,2073,46597426.96117766
CESM2_ssp126,2074,44966588.77997932
CESM2_ssp126,2075,40592563.59139883
CESM2_ssp126,2076,39116376.98541146
CESM2_ssp126,2077,36164962.598957315
CESM2_ssp126,2078,35475897.20249601
CESM2_ssp126,2079,34751653.319956414
CESM2_ssp126,2080,33545317.383967947
CESM2_ssp126,2081,30503142.406980917
CESM2_ssp126,2082,30315458.196365684
CESM2_ssp126,2083,28855458.680075824
CESM2_ssp126,2084,28178186.58587759
CESM2_ssp126,2085,27722778.157155827
CESM2_ssp126,2086,27023448.21720079
CESM2_ssp126,2087,27023448.21720079
CESM2_ssp126,2088,27007589.856735595
CESM2_ssp126,2089,26684460.878797185
CESM2_ssp126,2090,25781139.530242927
CESM2_ssp126,2091,25206535.04550534
CESM2_ssp126,2092,24685911.383549258
CESM2_ssp126,2093,24265853.757853795
CESM2_ssp126,2094,24251117.465604447
CESM2_ssp126,2095,23887007.820049256
CESM2_ssp126,2096,23239696.666021265
CESM2_ssp126,2097,23239696.666021265
CESM2_ssp126,2098,23233052.287329786
CESM2_ssp126,2099,23071401.294936016
CESM2_ssp126,2100,23044479.694821227
CESM2-WACCM_ssp126,2023,4720887692.219808
CESM2-WACCM_ssp126,2024,4533265081.563319
CESM2-WACCM_ssp126,2025,4430987075.630297
CESM2-WACCM_ssp126,2026,4238744653.161712
CESM2-WACCM_ssp126,2027,4040824379.3608737
CESM2-WACCM_ssp126,2028,3976418594.782021
CESM2-WACCM_ssp126,2029,3844431724.932966
CESM2-WACCM_ssp126,2030,3773949504.505214
CESM2-WACCM_ssp126,2031,3507760344.8441763
CESM2-WACCM_ssp126,2032,3365023675.1724763
CESM2-WACCM_ssp126,2033,3150222165.0373588
CESM2-WACCM_ssp126,2034,2902627351.7862816
CESM2-WACCM_ssp126,2035,2651846462.4604826
CESM2-WACCM_ssp126,2036,2446456334.335691
CESM2-WACCM_ssp126,2037,2339884092.479859
CESM2-WACCM_ssp126,2038,2277652897.328781
CESM2-WACCM_ssp126,2039,2127382499.186262
CESM2-WACCM_ssp126,2040,1951700449.661598
CESM2-WACCM_ssp126,2041,1804326781.1063957
CESM2-WACCM_ssp126,2042,1700445641.14653
CESM2-WACCM_ssp126,2043,1569910183.090749
CESM2-WACCM_ssp126,2044,1510129230.8061202
CESM2-WACCM_ssp126,2045,1326942947.525239
CESM2-WACCM_ssp126,2046,1297457957.9756515
CESM2-WACCM_ssp126,2047,1201341535.4111135
CESM2-WACCM_ssp126,2048,1149812119.3719637
CESM2-WACCM_ssp126,2049,1024025459.866433
CESM2-WACCM_ssp126,2050,955089012.284185
CESM2-WACCM_ssp126,2051,857903049.66513
CESM2-WACCM_ssp126,2052,806038529.5078987
CESM2-WACCM_ssp126,2053,745136192.0091057
CESM2-WACCM_ssp126,2054,714174830.6936406
CESM2-WACCM_ssp126,2055,669870190.9528005
CESM2-WACCM_ssp126,2056,552364129.7404481
CESM2-WACCM_ssp126,2057,517626933.9532233
CESM2-WACCM_ssp126,2058,448684515.72500455
CESM2-WACCM_ssp126,2059,414736302.43714345
CESM2-WACCM_ssp126,2060,367878137.38258517
CESM2-WACCM_ssp126,2061,334299260.0217563
CESM2-WACCM_ssp126,2062,312720622.47323066
CESM2-WACCM_ssp126,2063,298973842.09616876
CESM2-WACCM_ssp126,2064,269566974.1073273
CESM2-WACCM_ssp126,2065,243458362.89532474
CESM2-WACCM_ssp126,2066,223495018.99600554
CESM2-WACCM_ssp126,2067,212016628.89658728
CESM2-WACCM_ssp126,2068,196366121.45134956
CESM2-WACCM_ssp126,2069,184356382.5987388
CESM2-WACCM_ssp126,2070,164393735.27794904
CESM2-WACCM_ssp126,2071,141856550.09201536
CESM2-WACCM_ssp126,2072,123700933.80103469
CESM2-WACCM_ssp126,2073,102477416.23109546
CESM2-WACCM_ssp126,2074,99960444.0491758
CESM2-WACCM_ssp126,2075,95476542.52556336
CESM2-WACCM_ssp126,2076,88553406.65960126
CESM2-WACCM_ssp126,2077,87634905.10809839
CESM2-WACCM_ssp126,2078,84918384.00105152
CESM2-WACCM_ssp126,2079,82542612.91856913
CESM2-WACCM_ssp126,2080,78592992.50977708
CESM2-WACCM_ssp126,2081,74235257.41354537
CESM2-WACCM_ssp126,2082,67506950.55210881
CESM2-WACCM_ssp126,2083,67491270.53553595
CESM2-WACCM_ssp126,2084,66337091.15411077
CESM2-WACCM_ssp126,2085,64850852.58870985
CESM2-WACCM_ssp126,2086,64342141.91130476
CESM2-WACCM_ssp126,2087,63491614.63903998
CESM2-WACCM_ssp126,2088,63183288.918345205
CESM2-WACCM_ssp126,2089,60407420.76266629
CESM2-WACCM_ssp126,2090,60373002.55406878
CESM2-WACCM_ssp126,2091,58456776.14354353
CESM2-WACCM_ssp126,2092,58294313.90291062
CESM2-WACCM_ssp126,2093,57181593.4263762
CESM2-WACCM_ssp126,2094,57147507.60514386
CESM2-WACCM_ssp126,2095,56281054.666608535
CESM2-WACCM_ssp126,2096,56238588.98968496
CESM2-WACCM_ssp126,2097,54684328.56232724
CESM2-WACCM_ssp126,2098,52105828.33914765
CESM2-WACCM_ssp126,2099,49806533.26154872
CESM2-WACCM_ssp126,2100,49258036.90588796
EC-Earth3_ssp126,2023,4720887692.219808
EC-Earth3_ssp126,2024,4347599358.931599
EC-Earth3_ssp126,2025,4068113134.900744
EC-Earth3_ssp126,2026,3918688661.678709
EC-Earth3_ssp126,2027,3511323511.1911607
EC-Earth3_ssp126,2028,3288373371.2198443
EC-Earth3_ssp126,2029,3087848734.2570443
EC-Earth3_ssp126,2030,3019607188.487686
EC-Earth3_ssp126,2031,2873602743.2536564
EC-Earth3_ssp126,2032,2661389001.473658
EC-Earth3_ssp126,2033,2505016027.025053
EC-Earth3_ssp126,2034,2300216546.852169
EC-Earth3_ssp126,2035,2183237904.663365
EC-Earth3_ssp126,2036,1986775474.5076566
EC-Earth3_ssp126,2037,1831969108.458133
EC-Earth3_ssp126,2038,1634694911.0404148
EC-Earth3_ssp126,2039,1429062476.4051256
EC-Earth3_ssp126,2040,1282876606.0921047
EC-Earth3_ssp126,2041,1088476385.9364636
EC-Earth3_ssp126,2042,918646021.7002884
EC-Earth3_ssp126,2043,858143695.6397455
EC-Earth3_ssp126,2044,713221304.6904291
EC-Earth3_ssp126,2045,587129585.7766974
EC-Earth3_ssp126,2046,476531651.4079692
EC-Earth3_ssp126,2047,448316412.8075315
EC-Earth3_ssp126,2048,387661287.5009527
EC-Earth3_ssp126,2049,334816804.4713704
EC-Earth3_ssp126,2050,272611200.23605233
EC-Earth3_ssp126,2051,227247164.08480284
EC-Earth3_ssp126,2052,189508538.5512653
EC-Earth3_ssp126,2053,176306534.44307145
EC-Earth3_ssp126,2054,159999245.63456824
EC-Earth3_ssp126,2055,138055617.59361252
EC-Earth3_ssp126,2056,129948735.19897397
EC-Earth3_ssp126,2057,119913743.23570022
EC-Earth3_ssp126,2058,111121622.54044063
EC-Earth3_ssp126,2059,100947650.01767603
EC-Earth3_ssp126,2060,91895250.71642706
EC-Earth3_ssp126,2061,79944669.61244084
EC-Earth3_ssp126,2062,71700590.2011989
EC-Earth3_ssp126,2063,67681072.86049794
EC-Earth3_ssp126,2064,61381611.952207364
EC-Earth3_ssp126,2065,53437635.64462206
EC-Earth3_ssp126,2066,51420906.98821262
EC-Earth3_ssp126,2067,50136969.487893745
EC-Earth3_ssp126,2068,44609274.17866656
EC-Earth3_ssp126,2069,40935862.26372706
EC-Earth3_ssp126,2070,37692632.05132779
EC-Earth3_ssp126,2071,34915552.27570993
EC-Earth3_ssp126,2072,32413217.131397218
EC-Earth3_ssp126,2073,28132921.378145058
EC-Earth3_ssp126,2074,28039046.50981117
EC-Earth3_ssp126,2075,25805673.24821925
EC-Earth3_ssp126,2076,23476727.385797728
EC-Earth3_ssp126,2077,23342047.721039332
EC-Earth3_ssp126,2078,23272154.00691481
EC-Earth3_ssp126,2079,22871244.931049913
EC-Earth3_ssp126,2080,22055017.093670916
EC-Earth3_ssp126,2081,21350203.81614503
EC-Earth3_ssp126,2082,20620459.740762062
EC-Earth3_ssp126,2083,20590342.887875203
EC-Earth3_ssp126,2084,20555746.29005112
EC-Earth3_ssp126,2085,20541258.840079684
EC-Earth3_ssp126,2086,20537422.07907764
EC-Earth3_ssp126,2087,20379997.7633961
EC-Earth3_ssp126,2088,20196996.68031155
EC-Earth3_ssp126,2089,20067367.16226683
EC-Earth3_ssp126,2090,19833317.326030545
EC-Earth3_ssp126,2091,19498952.209573008
EC-Earth3_ssp126,2092,19409368.027476117
EC-Earth3_ssp126,2093,19353903.743086148
EC-Earth3_ssp126,2094,19347218.732039206
EC-Earth3_ssp126,2095,19167646.374044545
EC-Earth3_ssp126,2096,19030039.69225345
EC-Earth3_ssp126,2097,18985648.908142395
EC-Earth3_ssp126,2098,18925943.466626532
EC-Earth3_ssp126,2099,18915260.358478412
EC-Earth3_ssp126,2100,18915163.784146022
EC-Earth3-Veg_ssp126,2023,4720887692.219808
EC-Earth3-Veg_ssp126,2024,4565923244.569355
EC-Earth3-Veg_ssp126,2025,4526659281.5619135
EC-Earth3-Veg_ssp126,2026,4168657443.444979
EC-Earth3-Veg_ssp126,2027,3998516413.393226
EC-Earth3-Veg_ssp126,2028,3673166269.3619256
EC-Earth3-Veg_ssp126,2029,3606821392.407794
EC-Earth3-Veg_ssp126,2030,3512196361.475787
EC-Earth3-Veg_ssp126,2031,3298055653.6267934
EC-Earth3-Veg_ssp126,2032,3184624221.0253887
EC-Earth3-Veg_ssp126,2033,2942456274.873141
EC-Earth3-Veg_ssp126,2034,2886321502.2889605
EC-Earth3-Veg_ssp126,2035,2858452604.3724995
EC-Earth3-Veg_ssp126,2036,2768415916.6369095
EC-Earth3-Veg_ssp126,2037,2645821261.5357165
EC-Earth3-Veg_ssp126,2038,2508502940.242725
EC-Earth3-Veg_ssp126,2039,2443835225.9790106
EC-Earth3-Veg_ssp126,2040,2337526075.5552254
EC-Earth3-Veg_ssp126,2041,2271507512.431481
EC-Earth3-Veg_ssp126,2042,2094914544.8556283
EC-Earth3-Veg_ssp126,2043,2050427300.3220677
EC-Earth3-Veg_ssp126,2044,1951955604.4236538
EC-Earth3-Veg_ssp126,2045,1870650131.1986222
EC-Earth3-Veg_ssp126,2046,1810232590.400971
EC-Earth3-Veg_ssp126,2047,1713214422.8357453
EC-Earth3-Veg_ssp126,2048,1692060036.2415643
EC-Earth3-Veg_ssp126,2049,1628361444.5575562
EC-Earth3-Veg_ssp126,2050,1545661914.2224402
EC-Earth3-Veg_ssp126,2051,1464061721.8361456
EC-Earth3-Veg_ssp126,2052,1352288108.3944883
EC-Earth3-Veg_ssp126,2053,1284635396.5689158
EC-Earth3-Veg_ssp126,2054,1226005656.5725203
EC-Earth3-Veg_ssp126,2055,1202984124.1328137
EC-Earth3-Veg_ssp126,2056,1095345298.2616928
EC-Earth3-Veg_ssp126,2057,1052335080.2960234
EC-Earth3-Veg_ssp126,2058,1026040296.1765597
EC-Earth3-Veg_ssp126,2059,962379430.2203598
EC-Earth3-Veg_ssp126,2060,934587201.0426893
EC-Earth3-Veg_ssp126,2061,884192628.6164144
EC-Earth3-Veg_ssp126,2062,877660423.8520011
EC-Earth3-Veg_ssp126,2063,867184964.6640294
EC-Earth3-Veg_ssp126,2064,842568756.527003
EC-Earth3-Veg_ssp126,2065,790219518.7480707
EC-Earth3-Veg_ssp126,2066,757945581.3465736
EC-Earth3-Veg_ssp126,2067,740684341.6110228
EC-Earth3-Veg_ssp126,2068,717452872.1230395
EC-Earth3-Veg_ssp126,2069,702508146.1825818
EC-Earth3-Veg_ssp126,2070,682256706.4500878
