time,gcm_ssp,hydro_year,hydro_month,calendar_year,calendar_month,area
2030.0,TaiESM1_ssp126,2030.0,1.0,2030.0,1.0,0.0
2030.0,TaiESM1_ssp245,2030.0,1.0,2030.0,1.0,0.0
2030.0,TaiESM1_ssp370,2030.0,1.0,2030.0,1.0,0.0
2030.0,TaiESM1_ssp434,2030.0,1.0,2030.0,1.0,0.0
2030.0,TaiESM1_ssp460,2030.0,1.0,2030.0,1.0,0.0
2030.0,TaiESM1_ssp534-over,2030.0,1.0,2030.0,1.0,0.0
2030.0,TaiESM1_ssp585,2030.0,1.0,2030.0,1.0,119683296.57869129
2031.0,ACCESS-CM2_ssp119,2031.0,1.0,2031.0,1.0,0.0
2031.0,ACCESS-CM2_ssp126,2031.0,1.0,2031.0,1.0,96600867.28317714
2031.0,ACCESS-CM2_ssp245,2031.0,1.0,2031.0,1.0,0.0
2031.0,ACCESS-CM2_ssp370,2031.0,1.0,2031.0,1.0,0.0
2031.0,ACCESS-CM2_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,ACCESS-CM2_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,ACCESS-CM2_ssp534-over,2031.0,1.0,2031.0,1.0,0.0
2031.0,ACCESS-CM2_ssp585,2031.0,1.0,2031.0,1.0,110805720.83512451
2031.0,ACCESS-ESM1-5_ssp119,2031.0,1.0,2031.0,1.0,0.0
2031.0,ACCESS-ESM1-5_ssp126,2031.0,1.0,2031.0,1.0,113696680.74764863
2031.0,ACCESS-ESM1-5_ssp245,2031.0,1.0,2031.0,1.0,0.0
2031.0,ACCESS-ESM1-5_ssp370,2031.0,1.0,2031.0,1.0,0.0
2031.0,ACCESS-ESM1-5_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,ACCESS-ESM1-5_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,ACCESS-ESM1-5_ssp534-over,2031.0,1.0,2031.0,1.0,0.0
2031.0,ACCESS-ESM1-5_ssp585,2031.0,1.0,2031.0,1.0,91503497.3126279
2031.0,BCC-CSM2-MR_ssp119,2031.0,1.0,2031.0,1.0,0.0
2031.0,BCC-CSM2-MR_ssp126,2031.0,1.0,2031.0,1.0,114221883.68322875
2031.0,BCC-CSM2-MR_ssp245,2031.0,1.0,2031.0,1.0,108800509.49731043
2031.0,BCC-CSM2-MR_ssp370,2031.0,1.0,2031.0,1.0,113882614.87080616
2031.0,BCC-CSM2-MR_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,BCC-CSM2-MR_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,BCC-CSM2-MR_ssp534-over,2031.0,1.0,2031.0,1.0,0.0
2031.0,BCC-CSM2-MR_ssp585,2031.0,1.0,2031.0,1.0,122458317.83107707
2031.0,CAMS-CSM1-0_ssp119,2031.0,1.0,2031.0,1.0,132698994.29045013
2031.0,CAMS-CSM1-0_ssp126,2031.0,1.0,2031.0,1.0,154409509.24605113
2031.0,CAMS-CSM1-0_ssp245,2031.0,1.0,2031.0,1.0,133333729.80867054
2031.0,CAMS-CSM1-0_ssp370,2031.0,1.0,2031.0,1.0,159574492.71841124
2031.0,CAMS-CSM1-0_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,CAMS-CSM1-0_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,CAMS-CSM1-0_ssp534-over,2031.0,1.0,2031.0,1.0,0.0
2031.0,CAMS-CSM1-0_ssp585,2031.0,1.0,2031.0,1.0,141670173.57159448
2031.0,CESM2_ssp119,2031.0,1.0,2031.0,1.0,0.0
2031.0,CESM2_ssp126,2031.0,1.0,2031.0,1.0,110308955.40570179
2031.0,CESM2_ssp245,2031.0,1.0,2031.0,1.0,96913621.4917995
2031.0,CESM2_ssp370,2031.0,1.0,2031.0,1.0,96012161.9362717
2031.0,CESM2_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,CESM2_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,CESM2_ssp534-over,2031.0,1.0,2031.0,1.0,0.0
2031.0,CESM2_ssp585,2031.0,1.0,2031.0,1.0,97581959.37865087
2031.0,CESM2-WACCM_ssp119,2031.0,1.0,2031.0,1.0,0.0
2031.0,CESM2-WACCM_ssp126,2031.0,1.0,2031.0,1.0,114921344.81230119
2031.0,CESM2-WACCM_ssp245,2031.0,1.0,2031.0,1.0,102574769.35440005
2031.0,CESM2-WACCM_ssp370,2031.0,1.0,2031.0,1.0,107341080.3157381
2031.0,CESM2-WACCM_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,CESM2-WACCM_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,CESM2-WACCM_ssp534-over,2031.0,1.0,2031.0,1.0,100902171.80152053
2031.0,CESM2-WACCM_ssp585,2031.0,1.0,2031.0,1.0,100791800.6339445
2031.0,CMCC-CM2-SR5_ssp119,2031.0,1.0,2031.0,1.0,0.0
2031.0,CMCC-CM2-SR5_ssp126,2031.0,1.0,2031.0,1.0,0.0
2031.0,CMCC-CM2-SR5_ssp245,2031.0,1.0,2031.0,1.0,127544531.26435404
2031.0,CMCC-CM2-SR5_ssp370,2031.0,1.0,2031.0,1.0,0.0
2031.0,CMCC-CM2-SR5_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,CMCC-CM2-SR5_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,CMCC-CM2-SR5_ssp534-over,2031.0,1.0,2031.0,1.0,0.0
2031.0,CMCC-CM2-SR5_ssp585,2031.0,1.0,2031.0,1.0,114863406.72043784
2031.0,CanESM5_ssp119,2031.0,1.0,2031.0,1.0,0.0
2031.0,CanESM5_ssp126,2031.0,1.0,2031.0,1.0,95830201.24243209
2031.0,CanESM5_ssp245,2031.0,1.0,2031.0,1.0,0.0
2031.0,CanESM5_ssp370,2031.0,1.0,2031.0,1.0,0.0
2031.0,CanESM5_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,CanESM5_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,CanESM5_ssp534-over,2031.0,1.0,2031.0,1.0,108735829.41143997
2031.0,CanESM5_ssp585,2031.0,1.0,2031.0,1.0,108547521.07925588
2031.0,EC-Earth3_ssp119,2031.0,1.0,2031.0,1.0,0.0
2031.0,EC-Earth3_ssp126,2031.0,1.0,2031.0,1.0,101779211.67929222
2031.0,EC-Earth3_ssp245,2031.0,1.0,2031.0,1.0,91458112.05980149
2031.0,EC-Earth3_ssp370,2031.0,1.0,2031.0,1.0,96807694.98388922
2031.0,EC-Earth3_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,EC-Earth3_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,EC-Earth3_ssp534-over,2031.0,1.0,2031.0,1.0,0.0
2031.0,EC-Earth3_ssp585,2031.0,1.0,2031.0,1.0,84602816.19041044
2031.0,EC-Earth3-Veg_ssp119,2031.0,1.0,2031.0,1.0,114578669.23184428
2031.0,EC-Earth3-Veg_ssp126,2031.0,1.0,2031.0,1.0,111713516.02649222
2031.0,EC-Earth3-Veg_ssp245,2031.0,1.0,2031.0,1.0,112445454.80243921
2031.0,EC-Earth3-Veg_ssp370,2031.0,1.0,2031.0,1.0,126173598.424554
2031.0,EC-Earth3-Veg_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,EC-Earth3-Veg_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,EC-Earth3-Veg_ssp534-over,2031.0,1.0,2031.0,1.0,0.0
2031.0,EC-Earth3-Veg_ssp585,2031.0,1.0,2031.0,1.0,114662392.21864587
2031.0,FGOALS-f3-L_ssp119,2031.0,1.0,2031.0,1.0,0.0
2031.0,FGOALS-f3-L_ssp126,2031.0,1.0,2031.0,1.0,131326261.12919624
2031.0,FGOALS-f3-L_ssp245,2031.0,1.0,2031.0,1.0,105286070.04021126
2031.0,FGOALS-f3-L_ssp370,2031.0,1.0,2031.0,1.0,108507890.53396271
2031.0,FGOALS-f3-L_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,FGOALS-f3-L_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,FGOALS-f3-L_ssp534-over,2031.0,1.0,2031.0,1.0,0.0
2031.0,FGOALS-f3-L_ssp585,2031.0,1.0,2031.0,1.0,112034539.13081113
2031.0,GFDL-ESM4_ssp119,2031.0,1.0,2031.0,1.0,117083006.93701464
2031.0,GFDL-ESM4_ssp126,2031.0,1.0,2031.0,1.0,105497377.50887026
2031.0,GFDL-ESM4_ssp245,2031.0,1.0,2031.0,1.0,118279728.46838655
2031.0,GFDL-ESM4_ssp370,2031.0,1.0,2031.0,1.0,128933744.99778835
2031.0,GFDL-ESM4_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,GFDL-ESM4_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,GFDL-ESM4_ssp534-over,2031.0,1.0,2031.0,1.0,0.0
2031.0,GFDL-ESM4_ssp585,2031.0,1.0,2031.0,1.0,140547825.15509358
2031.0,INM-CM4-8_ssp119,2031.0,1.0,2031.0,1.0,0.0
2031.0,INM-CM4-8_ssp126,2031.0,1.0,2031.0,1.0,119479794.3051106
2031.0,INM-CM4-8_ssp245,2031.0,1.0,2031.0,1.0,112082181.78564966
2031.0,INM-CM4-8_ssp370,2031.0,1.0,2031.0,1.0,114292936.07303286
2031.0,INM-CM4-8_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,INM-CM4-8_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,INM-CM4-8_ssp534-over,2031.0,1.0,2031.0,1.0,0.0
2031.0,INM-CM4-8_ssp585,2031.0,1.0,2031.0,1.0,111784825.04656363
2031.0,INM-CM5-0_ssp119,2031.0,1.0,2031.0,1.0,0.0
2031.0,INM-CM5-0_ssp126,2031.0,1.0,2031.0,1.0,105698054.72180723
2031.0,INM-CM5-0_ssp245,2031.0,1.0,2031.0,1.0,112188940.51704833
2031.0,INM-CM5-0_ssp370,2031.0,1.0,2031.0,1.0,114141771.15271091
2031.0,INM-CM5-0_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,INM-CM5-0_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,INM-CM5-0_ssp534-over,2031.0,1.0,2031.0,1.0,0.0
2031.0,INM-CM5-0_ssp585,2031.0,1.0,2031.0,1.0,104857077.66693573
2031.0,IPSL-CM6A-LR_ssp119,2031.0,1.0,2031.0,1.0,0.0
2031.0,IPSL-CM6A-LR_ssp126,2031.0,1.0,2031.0,1.0,80346227.6864313
2031.0,IPSL-CM6A-LR_ssp245,2031.0,1.0,2031.0,1.0,0.0
2031.0,IPSL-CM6A-LR_ssp370,2031.0,1.0,2031.0,1.0,0.0
2031.0,IPSL-CM6A-LR_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,IPSL-CM6A-LR_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,IPSL-CM6A-LR_ssp534-over,2031.0,1.0,2031.0,1.0,76107596.63049003
2031.0,IPSL-CM6A-LR_ssp585,2031.0,1.0,2031.0,1.0,76879193.94256964
2031.0,MPI-ESM1-2-HR_ssp119,2031.0,1.0,2031.0,1.0,0.0
2031.0,MPI-ESM1-2-HR_ssp126,2031.0,1.0,2031.0,1.0,142847853.26025823
2031.0,MPI-ESM1-2-HR_ssp245,2031.0,1.0,2031.0,1.0,116063192.37836362
2031.0,MPI-ESM1-2-HR_ssp370,2031.0,1.0,2031.0,1.0,118440577.6097301
2031.0,MPI-ESM1-2-HR_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,MPI-ESM1-2-HR_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,MPI-ESM1-2-HR_ssp534-over,2031.0,1.0,2031.0,1.0,0.0
2031.0,MPI-ESM1-2-HR_ssp585,2031.0,1.0,2031.0,1.0,118625747.32763845
2031.0,MRI-ESM2-0_ssp119,2031.0,1.0,2031.0,1.0,87660084.70748647
2031.0,MRI-ESM2-0_ssp126,2031.0,1.0,2031.0,1.0,89494565.36459452
2031.0,MRI-ESM2-0_ssp245,2031.0,1.0,2031.0,1.0,88819198.03415304
2031.0,MRI-ESM2-0_ssp370,2031.0,1.0,2031.0,1.0,101085689.15247853
2031.0,MRI-ESM2-0_ssp434,2031.0,1.0,2031.0,1.0,93126252.57377301
2031.0,MRI-ESM2-0_ssp460,2031.0,1.0,2031.0,1.0,94189610.88303734
2031.0,MRI-ESM2-0_ssp534-over,2031.0,1.0,2031.0,1.0,90884741.194274
2031.0,MRI-ESM2-0_ssp585,2031.0,1.0,2031.0,1.0,90862210.81046823
2031.0,NorESM2-MM_ssp119,2031.0,1.0,2031.0,1.0,0.0
2031.0,NorESM2-MM_ssp126,2031.0,1.0,2031.0,1.0,122719809.77499756
2031.0,NorESM2-MM_ssp245,2031.0,1.0,2031.0,1.0,111313647.8416019
2031.0,NorESM2-MM_ssp370,2031.0,1.0,2031.0,1.0,111313560.10501242
2031.0,NorESM2-MM_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,NorESM2-MM_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,NorESM2-MM_ssp534-over,2031.0,1.0,2031.0,1.0,0.0
2031.0,NorESM2-MM_ssp585,2031.0,1.0,2031.0,1.0,114901431.71173319
2031.0,TaiESM1_ssp119,2031.0,1.0,2031.0,1.0,0.0
2031.0,TaiESM1_ssp126,2031.0,1.0,2031.0,1.0,0.0
2031.0,TaiESM1_ssp245,2031.0,1.0,2031.0,1.0,0.0
2031.0,TaiESM1_ssp370,2031.0,1.0,2031.0,1.0,0.0
2031.0,TaiESM1_ssp434,2031.0,1.0,2031.0,1.0,0.0
2031.0,TaiESM1_ssp460,2031.0,1.0,2031.0,1.0,0.0
2031.0,TaiESM1_ssp534-over,2031.0,1.0,2031.0,1.0,0.0
2031.0,TaiESM1_ssp585,2031.0,1.0,2031.0,1.0,115255203.97159502
2032.0,ACCESS-CM2_ssp119,2032.0,1.0,2032.0,1.0,0.0
2032.0,ACCESS-CM2_ssp126,2032.0,1.0,2032.0,1.0,92503078.36933109
2032.0,ACCESS-CM2_ssp245,2032.0,1.0,2032.0,1.0,0.0
2032.0,ACCESS-CM2_ssp370,2032.0,1.0,2032.0,1.0,0.0
2032.0,ACCESS-CM2_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,ACCESS-CM2_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,ACCESS-CM2_ssp534-over,2032.0,1.0,2032.0,1.0,0.0
2032.0,ACCESS-CM2_ssp585,2032.0,1.0,2032.0,1.0,104671821.30776279
2032.0,ACCESS-ESM1-5_ssp119,2032.0,1.0,2032.0,1.0,0.0
2032.0,ACCESS-ESM1-5_ssp126,2032.0,1.0,2032.0,1.0,107864237.52292503
2032.0,ACCESS-ESM1-5_ssp245,2032.0,1.0,2032.0,1.0,0.0
2032.0,ACCESS-ESM1-5_ssp370,2032.0,1.0,2032.0,1.0,0.0
2032.0,ACCESS-ESM1-5_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,ACCESS-ESM1-5_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,ACCESS-ESM1-5_ssp534-over,2032.0,1.0,2032.0,1.0,0.0
2032.0,ACCESS-ESM1-5_ssp585,2032.0,1.0,2032.0,1.0,85472555.2105327
2032.0,BCC-CSM2-MR_ssp119,2032.0,1.0,2032.0,1.0,0.0
2032.0,BCC-CSM2-MR_ssp126,2032.0,1.0,2032.0,1.0,113972601.57700421
2032.0,BCC-CSM2-MR_ssp245,2032.0,1.0,2032.0,1.0,102788456.87212878
2032.0,BCC-CSM2-MR_ssp370,2032.0,1.0,2032.0,1.0,109650049.84016016
2032.0,BCC-CSM2-MR_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,BCC-CSM2-MR_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,BCC-CSM2-MR_ssp534-over,2032.0,1.0,2032.0,1.0,0.0
2032.0,BCC-CSM2-MR_ssp585,2032.0,1.0,2032.0,1.0,116942414.86642422
2032.0,CAMS-CSM1-0_ssp119,2032.0,1.0,2032.0,1.0,137858258.43254918
2032.0,CAMS-CSM1-0_ssp126,2032.0,1.0,2032.0,1.0,148982415.54483664
2032.0,CAMS-CSM1-0_ssp245,2032.0,1.0,2032.0,1.0,132084563.24814595
2032.0,CAMS-CSM1-0_ssp370,2032.0,1.0,2032.0,1.0,150954424.95563516
2032.0,CAMS-CSM1-0_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,CAMS-CSM1-0_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,CAMS-CSM1-0_ssp534-over,2032.0,1.0,2032.0,1.0,0.0
2032.0,CAMS-CSM1-0_ssp585,2032.0,1.0,2032.0,1.0,156156787.95538944
2032.0,CESM2_ssp119,2032.0,1.0,2032.0,1.0,0.0
2032.0,CESM2_ssp126,2032.0,1.0,2032.0,1.0,104283878.33922252
2032.0,CESM2_ssp245,2032.0,1.0,2032.0,1.0,118385954.34165436
2032.0,CESM2_ssp370,2032.0,1.0,2032.0,1.0,93483471.14356957
2032.0,CESM2_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,CESM2_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,CESM2_ssp534-over,2032.0,1.0,2032.0,1.0,0.0
2032.0,CESM2_ssp585,2032.0,1.0,2032.0,1.0,99687350.40381181
2032.0,CESM2-WACCM_ssp119,2032.0,1.0,2032.0,1.0,0.0
2032.0,CESM2-WACCM_ssp126,2032.0,1.0,2032.0,1.0,112010194.63515806
2032.0,CESM2-WACCM_ssp245,2032.0,1.0,2032.0,1.0,99403872.93762635
2032.0,CESM2-WACCM_ssp370,2032.0,1.0,2032.0,1.0,101749861.19817416
2032.0,CESM2-WACCM_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,CESM2-WACCM_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,CESM2-WACCM_ssp534-over,2032.0,1.0,2032.0,1.0,93745235.45764604
2032.0,CESM2-WACCM_ssp585,2032.0,1.0,2032.0,1.0,93400689.96097219
2032.0,CMCC-CM2-SR5_ssp119,2032.0,1.0,2032.0,1.0,0.0
2032.0,CMCC-CM2-SR5_ssp126,2032.0,1.0,2032.0,1.0,0.0
2032.0,CMCC-CM2-SR5_ssp245,2032.0,1.0,2032.0,1.0,121466775.13915229
2032.0,CMCC-CM2-SR5_ssp370,2032.0,1.0,2032.0,1.0,0.0
2032.0,CMCC-CM2-SR5_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,CMCC-CM2-SR5_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,CMCC-CM2-SR5_ssp534-over,2032.0,1.0,2032.0,1.0,0.0
2032.0,CMCC-CM2-SR5_ssp585,2032.0,1.0,2032.0,1.0,108010263.57971795
2032.0,CanESM5_ssp119,2032.0,1.0,2032.0,1.0,0.0
2032.0,CanESM5_ssp126,2032.0,1.0,2032.0,1.0,141840999.225914
2032.0,CanESM5_ssp245,2032.0,1.0,2032.0,1.0,0.0
2032.0,CanESM5_ssp370,2032.0,1.0,2032.0,1.0,0.0
2032.0,CanESM5_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,CanESM5_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,CanESM5_ssp534-over,2032.0,1.0,2032.0,1.0,107692013.70138647
2032.0,CanESM5_ssp585,2032.0,1.0,2032.0,1.0,107635477.0931285
2032.0,EC-Earth3_ssp119,2032.0,1.0,2032.0,1.0,0.0
2032.0,EC-Earth3_ssp126,2032.0,1.0,2032.0,1.0,93875687.51222225
2032.0,EC-Earth3_ssp245,2032.0,1.0,2032.0,1.0,84900376.03038785
2032.0,EC-Earth3_ssp370,2032.0,1.0,2032.0,1.0,87428410.55412973
2032.0,EC-Earth3_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,EC-Earth3_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,EC-Earth3_ssp534-over,2032.0,1.0,2032.0,1.0,0.0
2032.0,EC-Earth3_ssp585,2032.0,1.0,2032.0,1.0,80188072.85597865
2032.0,EC-Earth3-Veg_ssp119,2032.0,1.0,2032.0,1.0,109475331.44540139
2032.0,EC-Earth3-Veg_ssp126,2032.0,1.0,2032.0,1.0,109070514.61403507
2032.0,EC-Earth3-Veg_ssp245,2032.0,1.0,2032.0,1.0,114367415.11926399
2032.0,EC-Earth3-Veg_ssp370,2032.0,1.0,2032.0,1.0,120836535.37291256
2032.0,EC-Earth3-Veg_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,EC-Earth3-Veg_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,EC-Earth3-Veg_ssp534-over,2032.0,1.0,2032.0,1.0,0.0
2032.0,EC-Earth3-Veg_ssp585,2032.0,1.0,2032.0,1.0,102698378.71747479
2032.0,FGOALS-f3-L_ssp119,2032.0,1.0,2032.0,1.0,0.0
2032.0,FGOALS-f3-L_ssp126,2032.0,1.0,2032.0,1.0,115851752.63223287
2032.0,FGOALS-f3-L_ssp245,2032.0,1.0,2032.0,1.0,102351095.39066093
2032.0,FGOALS-f3-L_ssp370,2032.0,1.0,2032.0,1.0,107844022.52632418
2032.0,FGOALS-f3-L_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,FGOALS-f3-L_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,FGOALS-f3-L_ssp534-over,2032.0,1.0,2032.0,1.0,0.0
2032.0,FGOALS-f3-L_ssp585,2032.0,1.0,2032.0,1.0,108487946.82323684
2032.0,GFDL-ESM4_ssp119,2032.0,1.0,2032.0,1.0,111735986.83616702
2032.0,GFDL-ESM4_ssp126,2032.0,1.0,2032.0,1.0,102260109.79594241
2032.0,GFDL-ESM4_ssp245,2032.0,1.0,2032.0,1.0,110957966.6920556
2032.0,GFDL-ESM4_ssp370,2032.0,1.0,2032.0,1.0,118963731.85446416
2032.0,GFDL-ESM4_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,GFDL-ESM4_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,GFDL-ESM4_ssp534-over,2032.0,1.0,2032.0,1.0,0.0
2032.0,GFDL-ESM4_ssp585,2032.0,1.0,2032.0,1.0,118727525.30037731
2032.0,INM-CM4-8_ssp119,2032.0,1.0,2032.0,1.0,0.0
2032.0,INM-CM4-8_ssp126,2032.0,1.0,2032.0,1.0,117448897.87576789
2032.0,INM-CM4-8_ssp245,2032.0,1.0,2032.0,1.0,110810740.88988727
2032.0,INM-CM4-8_ssp370,2032.0,1.0,2032.0,1.0,110725098.76959041
2032.0,INM-CM4-8_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,INM-CM4-8_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,INM-CM4-8_ssp534-over,2032.0,1.0,2032.0,1.0,0.0
2032.0,INM-CM4-8_ssp585,2032.0,1.0,2032.0,1.0,108957469.80501635
2032.0,INM-CM5-0_ssp119,2032.0,1.0,2032.0,1.0,0.0
2032.0,INM-CM5-0_ssp126,2032.0,1.0,2032.0,1.0,100698196.75762717
2032.0,INM-CM5-0_ssp245,2032.0,1.0,2032.0,1.0,109959921.18291843
2032.0,INM-CM5-0_ssp370,2032.0,1.0,2032.0,1.0,104960675.07754783
2032.0,INM-CM5-0_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,INM-CM5-0_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,INM-CM5-0_ssp534-over,2032.0,1.0,2032.0,1.0,0.0
2032.0,INM-CM5-0_ssp585,2032.0,1.0,2032.0,1.0,109585271.10536201
2032.0,IPSL-CM6A-LR_ssp119,2032.0,1.0,2032.0,1.0,0.0
2032.0,IPSL-CM6A-LR_ssp126,2032.0,1.0,2032.0,1.0,72394834.71586487
2032.0,IPSL-CM6A-LR_ssp245,2032.0,1.0,2032.0,1.0,0.0
2032.0,IPSL-CM6A-LR_ssp370,2032.0,1.0,2032.0,1.0,0.0
2032.0,IPSL-CM6A-LR_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,IPSL-CM6A-LR_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,IPSL-CM6A-LR_ssp534-over,2032.0,1.0,2032.0,1.0,73911743.23923747
2032.0,IPSL-CM6A-LR_ssp585,2032.0,1.0,2032.0,1.0,74989700.85107149
2032.0,MPI-ESM1-2-HR_ssp119,2032.0,1.0,2032.0,1.0,0.0
2032.0,MPI-ESM1-2-HR_ssp126,2032.0,1.0,2032.0,1.0,134418755.90937427
2032.0,MPI-ESM1-2-HR_ssp245,2032.0,1.0,2032.0,1.0,114983311.561331
2032.0,MPI-ESM1-2-HR_ssp370,2032.0,1.0,2032.0,1.0,115351003.34077044
2032.0,MPI-ESM1-2-HR_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,MPI-ESM1-2-HR_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,MPI-ESM1-2-HR_ssp534-over,2032.0,1.0,2032.0,1.0,0.0
2032.0,MPI-ESM1-2-HR_ssp585,2032.0,1.0,2032.0,1.0,116622056.90452687
2032.0,MRI-ESM2-0_ssp119,2032.0,1.0,2032.0,1.0,83468203.857061
2032.0,MRI-ESM2-0_ssp126,2032.0,1.0,2032.0,1.0,81758370.08169338
2032.0,MRI-ESM2-0_ssp245,2032.0,1.0,2032.0,1.0,85869297.46608317
2032.0,MRI-ESM2-0_ssp370,2032.0,1.0,2032.0,1.0,94445347.307324
2032.0,MRI-ESM2-0_ssp434,2032.0,1.0,2032.0,1.0,86456594.90548511
2032.0,MRI-ESM2-0_ssp460,2032.0,1.0,2032.0,1.0,86214199.49653484
2032.0,MRI-ESM2-0_ssp534-over,2032.0,1.0,2032.0,1.0,84287311.06164669
2032.0,MRI-ESM2-0_ssp585,2032.0,1.0,2032.0,1.0,84201180.04990053
2032.0,NorESM2-MM_ssp119,2032.0,1.0,2032.0,1.0,0.0
2032.0,NorESM2-MM_ssp126,2032.0,1.0,2032.0,1.0,117126020.45962664
2032.0,NorESM2-MM_ssp245,2032.0,1.0,2032.0,1.0,106489541.49942818
2032.0,NorESM2-MM_ssp370,2032.0,1.0,2032.0,1.0,107262246.78108841
2032.0,NorESM2-MM_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,NorESM2-MM_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,NorESM2-MM_ssp534-over,2032.0,1.0,2032.0,1.0,0.0
2032.0,NorESM2-MM_ssp585,2032.0,1.0,2032.0,1.0,110929137.40876973
2032.0,TaiESM1_ssp119,2032.0,1.0,2032.0,1.0,0.0
2032.0,TaiESM1_ssp126,2032.0,1.0,2032.0,1.0,0.0
2032.0,TaiESM1_ssp245,2032.0,1.0,2032.0,1.0,0.0
2032.0,TaiESM1_ssp370,2032.0,1.0,2032.0,1.0,0.0
2032.0,TaiESM1_ssp434,2032.0,1.0,2032.0,1.0,0.0
2032.0,TaiESM1_ssp460,2032.0,1.0,2032.0,1.0,0.0
2032.0,TaiESM1_ssp534-over,2032.0,1.0,2032.0,1.0,0.0
2032.0,TaiESM1_ssp585,2032.0,1.0,2032.0,1.0,122289344.89853962
2033.0,ACCESS-CM2_ssp119,2033.0,1.0,2033.0,1.0,0.0
2033.0,ACCESS-CM2_ssp126,2033.0,1.0,2033.0,1.0,88042568.37688588
2033.0,ACCESS-CM2_ssp245,2033.0,1.0,2033.0,1.0,0.0
2033.0,ACCESS-CM2_ssp370,2033.0,1.0,2033.0,1.0,0.0
